maxord,nonlin_conv_coef,max_conv_fails,solver,maxl,epslin,eta_cf,eta_max_fx,eta_min_fx,eta_max_gs,eta_min,eta_min_ef,runtime
4,0.102679,36,newton_gmres,300,0.804908,0.201327,18.120647,3.934992,0.430862,0.393938,0.64367,90.403555
4,0.061431,34,newton_gmres,300,0.875856,0.201327,18.267194,3.929422,0.438773,0.389379,0.653178,95.612864
4,0.140628,37,newton_gmres,300,0.83352,0.267575,19.129993,6.497651,1.209623,0.421636,0.668268,491.44757
4,0.099058,35,newton_gmres,301,0.826148,0.256391,18.943411,3.89148,1.426053,0.377384,0.65867,420.916932
4,0.131007,35,newton_gmres,300,0.888136,0.201327,19.164174,3.936901,0.031774,0.39392,0.664574,93.630988
4,0.088677,37,newton_gmres,301,0.829077,0.230569,19.456528,5.790359,0.53461,0.394872,0.672773,98.315664
4,0.082005,36,newton_gmres,299,0.870686,0.201327,19.782122,3.949987,0.387614,0.395735,0.651313,96.217909
4,0.079959,34,newton_gmres,300,0.837333,0.201327,18.261894,6.739338,1.290947,0.406724,0.644795,476.087874
4,0.149949,37,newton_gmres,202,0.833835,0.201327,18.545737,3.949425,0.514983,0.394095,0.657668,57.521957
4,0.143737,35,newton_gmres,240,0.844522,0.201327,18.309499,3.912504,0.365314,0.378137,0.667573,69.158895
4,0.122373,34,newton_gmres,197,0.818731,0.201327,19.49995,5.375234,1.014854,0.427301,0.649965,304.414813
4,0.102681,35,newton_gmres,299,0.80682,0.280012,19.617985,3.962111,0.384455,0.396811,0.663936,97.20745
4,0.105028,36,newton_gmres,300,0.834357,0.201327,18.2363,3.910668,0.259397,0.390202,0.667443,93.510579
4,0.065801,34,newton_gmres,300,0.836121,0.201327,17.978326,3.943627,0.408513,0.370336,0.666542,93.089507
4,0.110419,37,newton_gmres,300,0.876708,0.271736,18.229712,5.718718,1.232586,0.421494,0.645875,493.070491
3,0.290719,36,newton_gmres,399,0.739611,0.381325,16.98486,4.04676,2.125472,0.314966,0.670861,506.792865
3,0.323735,35,newton_gmres,340,0.706967,0.255838,16.502505,2.402972,2.295033,0.394271,0.778552,357.298194
2,0.608594,35,newton_pcg,147,0.500281,0.4719,11.307733,1.787317,3.282637,0.56967,0.419939,55.779371
4,0.094803,37,newton_gmres,300,0.801835,0.253595,18.440222,3.93137,0.693619,0.369732,0.670043,89.766215
4,0.078148,37,newton_gmres,300,0.888246,0.201327,19.534871,6.795243,1.25776,0.397837,0.656308,466.036724
4,0.104725,35,newton_gmres,300,0.841872,0.201327,19.788041,3.936384,1.47752,0.402481,0.66526,406.740363
4,0.108832,37,newton_gmres,300,0.82602,0.201327,19.884218,3.926851,1.000069,0.397092,0.658544,558.016199
4,0.140153,36,newton_gmres,300,0.864661,0.201327,19.049171,5.285305,0.899706,0.375637,0.664326,97.012124
4,0.06086,35,newton_gmres,300,0.816211,0.272153,19.338068,3.916739,0.747146,0.37907,0.650017,94.099886
4,0.135724,34,newton_gmres,243,0.87477,0.282149,18.236362,3.970413,1.402323,0.397794,0.649098,269.98089
4,0.092491,37,newton_gmres,300,0.813753,0.230045,18.427204,3.915682,0.805613,0.410888,0.647645,96.371897
4,0.061608,34,newton_gmres,301,0.801966,0.261394,19.626681,3.891031,1.144459,0.392828,0.670717,506.332267
4,0.115179,35,newton_gmres,300,0.847395,0.272755,18.64297,3.916439,0.295243,0.419985,0.650787,98.998154
4,0.101962,35,newton_gmres,300,0.818885,0.215176,18.15762,3.932026,1.492986,0.370425,0.656036,420.288161
4,0.131432,36,newton_gmres,301,0.81096,0.201327,19.221273,3.891593,0.518678,0.390398,0.655712,94.87799
4,0.090972,37,newton_gmres,300,0.815785,0.201327,19.069858,3.925266,0.925343,0.417298,0.648919,90.494837
4,0.149722,34,newton_gmres,274,0.849867,0.20849,19.823819,3.931719,0.428812,0.399241,0.653693,84.837862
4,0.137189,34,newton_gmres,301,0.80073,0.201327,19.416119,3.899628,0.172965,0.429673,0.66661,97.0448
4,0.072933,35,newton_gmres,301,0.809028,0.201327,19.426146,3.897417,1.031245,0.392236,0.654837,542.535343
4,0.132752,34,newton_gmres,300,0.872246,0.201327,19.25543,3.935399,0.141384,0.385063,0.652685,95.181105
4,0.059379,36,newton_gmres,301,0.855845,0.201327,19.626551,6.432139,0.938126,0.372804,0.669032,92.734564
4,0.065556,35,newton_gmres,300,0.813663,0.201327,18.023236,6.382723,1.339034,0.371567,0.662992,328.009959
4,0.0978,37,newton_gmres,299,0.888784,0.201327,18.346821,3.954982,1.316402,0.433637,0.662078,306.901851
4,0.077957,35,newton_gmres,300,0.805488,0.201327,18.102302,3.925582,1.055642,0.409553,0.645692,517.47456
4,0.071431,36,newton_gmres,300,0.88548,0.201327,18.246751,5.766311,0.065947,0.383817,0.661466,92.675972
4,0.150033,37,newton_gmres,300,0.849415,0.201327,18.063739,3.92618,1.532117,0.423615,0.653052,415.029705
4,0.146529,36,newton_gmres,301,0.852378,0.201327,18.188983,4.899209,0.92518,0.379361,0.66088,96.906152
4,0.105793,34,newton_gmres,300,0.893789,0.228448,18.236871,3.935818,1.70688,0.380222,0.665338,395.44505
4,0.118204,36,newton_gmres,301,0.840105,0.201327,19.603022,4.480366,0.3798,0.433168,0.654176,99.129505
4,0.093528,37,newton_gmres,301,0.80216,0.240133,19.381522,6.235787,0.358551,0.37321,0.647752,97.08405
4,0.13215,34,newton_gmres,300,0.805826,0.201327,19.757981,3.931719,0.518077,0.39021,0.661947,92.487542
4,0.149779,37,newton_gmres,300,0.849535,0.201327,18.066879,3.925333,1.527057,0.423623,0.653147,426.630915
4,0.092902,36,newton_gmres,196,0.865715,0.201327,18.114953,5.212937,1.056069,0.406541,0.644276,295.38073
3,0.660065,39,newton_gmres,226,0.307528,0.516834,10.296264,10.128493,3.164592,0.542615,0.413745,156.04544
4,0.121859,36,newton_gmres,301,0.838008,0.201327,19.619128,3.890913,1.065071,0.421634,0.671033,524.453806
4,0.137356,35,newton_gmres,216,0.884795,0.201327,18.627838,3.943569,1.684656,0.382544,0.645703,247.116538
3,0.432262,26,newton_pcg,155,0.615002,0.561323,13.002353,4.598207,1.003429,0.606521,0.599937,139.714132
4,0.097856,34,newton_gmres,299,0.841809,0.201327,19.954636,3.972525,0.079182,0.406775,0.663084,102.238769
4,0.140877,36,newton_gmres,210,0.890267,0.201327,19.633737,5.089123,0.773506,0.380807,0.659665,58.400824
4,0.094289,35,newton_gmres,301,0.862067,0.211927,19.220511,3.881732,0.75773,0.385005,0.656957,96.116569
4,0.125576,35,newton_gmres,301,0.79919,0.201327,18.167108,6.028443,1.505292,0.379909,0.665607,441.120566
4,0.104758,35,newton_gmres,300,0.888658,0.201327,19.906817,3.938583,0.938987,0.368096,0.649302,95.337676
4,0.08434,35,newton_gmres,301,0.860548,0.201327,19.070155,3.901388,0.233868,0.411267,0.654546,92.476289
4,0.316263,37,newton_gmres,295,0.760556,0.259202,18.514699,9.101222,1.212769,0.381479,0.654327,486.559107
4,0.149528,34,newton_gmres,195,0.838069,0.201327,18.648208,3.957816,1.541814,0.400554,0.647655,219.501802
4,0.061248,36,newton_gmres,269,0.860345,0.201327,18.883661,3.925356,0.910369,0.373569,0.669883,78.028885
4,0.083039,36,newton_gmres,271,0.806034,0.201327,19.549521,3.917697,0.726515,0.423015,0.658416,78.983701
4,0.092848,36,newton_gmres,196,0.86574,0.201327,18.116387,5.211535,1.055022,0.406528,0.644284,294.680908
4,0.060626,36,newton_gmres,300,0.870198,0.217375,19.281688,5.033998,0.485775,0.431007,0.651741,92.663307
4,0.143102,35,newton_gmres,299,0.795685,0.225441,18.097934,4.065653,1.344366,0.39585,0.669265,434.237164
4,0.120593,36,newton_gmres,300,0.890039,0.201327,18.926695,6.552038,1.214287,0.410514,0.651841,491.029072
4,0.061576,35,newton_gmres,300,0.800147,0.201327,18.22116,3.932652,1.636343,0.378869,0.64533,415.80289
4,0.099055,36,newton_gmres,183,0.828759,0.201327,18.69054,3.918198,1.559168,0.40621,0.668263,207.051605
4,0.06082,34,newton_gmres,201,0.87454,0.201327,18.098448,3.949748,0.111554,0.379042,0.650342,52.833295
4,0.123257,25,newton_pcg,252,0.526257,0.444659,13.395352,4.214453,1.855076,0.407939,0.275014,83.48698
4,0.151186,36,newton_gmres,300,0.821726,0.264425,19.089179,3.922785,0.377739,0.388354,0.663572,96.496567
4,0.077303,35,newton_gmres,300,0.842523,0.201327,18.433721,5.989274,1.246974,0.433421,0.651267,447.514959
4,0.145672,35,newton_gmres,300,0.82861,0.201327,19.165984,3.920796,1.305039,0.394295,0.665187,449.43412
4,0.07314,36,newton_gmres,256,0.836612,0.201327,19.216575,4.651967,0.461867,0.389148,0.662256,74.450125
4,0.092767,36,newton_gmres,196,0.865782,0.201327,18.117139,5.210558,1.052938,0.406552,0.644319,290.221837
3,0.292186,33,newton_gmres,426,0.795601,0.277959,17.420071,4.380775,1.734817,0.468181,0.610863,694.893906
3,0.329693,32,newton_gmres,438,0.836994,0.102497,14.96313,1.958104,0.976659,0.1943,0.749349,186.171307
4,0.074347,37,newton_gmres,282,0.816302,0.201327,18.559748,5.11606,1.16401,0.403544,0.661681,456.485181
4,0.08823,35,newton_gmres,250,0.848082,0.201327,19.701608,3.929767,1.237994,0.400781,0.656493,375.634413
4,0.147522,37,newton_gmres,233,0.838247,0.201327,18.833255,3.913755,0.581988,0.400428,0.66368,69.050263
4,0.136423,37,newton_gmres,300,0.808564,0.201327,19.189044,4.406164,0.488332,0.419373,0.663937,98.676795
4,0.065592,35,newton_gmres,300,0.813645,0.201327,18.022907,6.38315,1.339943,0.371556,0.662977,423.051662
4,0.148366,34,newton_gmres,301,0.817543,0.201327,18.613646,3.905625,1.405542,0.432137,0.645395,425.801228
4,0.317187,37,newton_gmres,400,0.752637,0.381325,15.416121,2.794135,2.191897,0.38392,0.702397,477.399664
4,0.112081,34,newton_gmres,300,0.884351,0.267941,19.581912,3.931508,1.392884,0.401579,0.658835,319.996473
4,0.06098,35,newton_gmres,259,0.813941,0.201327,18.509151,3.919397,0.679351,0.417079,0.65673,74.505812
4,0.058581,35,newton_gmres,301,0.84484,0.201327,18.586726,3.866087,1.052678,0.398119,0.669301,529.209073
4,0.091796,37,newton_gmres,300,0.879708,0.207428,19.501179,4.182388,0.530266,0.421365,0.664265,95.155045
4,0.092825,36,newton_gmres,196,0.865752,0.201327,18.116602,5.211255,1.054426,0.406535,0.644294,300.702688
4,0.560257,40,newton_pcg,128,0.424156,0.679507,11.883267,9.628876,2.795904,0.635862,0.410916,64.747391
4,0.08602,36,newton_gmres,300,0.838997,0.275562,18.553793,3.907802,0.51007,0.378498,0.666691,95.679156
4,0.064214,37,newton_gmres,300,0.799937,0.201327,19.570545,3.927725,0.678343,0.418274,0.654826,95.450362
4,0.107109,34,newton_gmres,266,0.822863,0.201327,18.072905,4.452723,0.777198,0.390533,0.66986,76.478221
4,0.090127,37,newton_gmres,196,0.840427,0.201327,19.555724,3.908515,0.376449,0.394158,0.671018,53.842887
4,0.140188,36,newton_gmres,300,0.864643,0.201327,19.048846,5.285727,0.900596,0.375627,0.66431,99.390033
4,0.070497,35,newton_gmres,300,0.849634,0.201327,18.786753,3.928966,1.068414,0.375276,0.669547,535.689044
4,0.147526,34,newton_gmres,300,0.890388,0.201327,19.278245,3.925071,0.943954,0.420596,0.663713,99.341065
4,0.084157,35,newton_gmres,300,0.81391,0.215483,18.76218,3.931095,0.380582,0.430851,0.65177,88.295181
4,0.089333,35,newton_gmres,298,0.807684,0.201327,17.895762,3.995239,1.670751,0.397638,0.644282,412.188143
4,0.095745,34,newton_gmres,300,0.827346,0.201327,19.320846,3.930992,0.05152,0.434168,0.659186,95.58891
4,0.059418,36,newton_gmres,301,0.855826,0.201327,19.625809,6.433521,0.938261,0.37279,0.668988,96.109947
4,0.093134,36,newton_gmres,196,0.865592,0.201327,18.114076,5.214705,1.062489,0.406431,0.644154,288.646031
4,0.087537,36,newton_gmres,300,0.831536,0.279691,19.064766,3.929951,1.216332,0.416035,0.653596,508.339483
4,0.060735,34,newton_gmres,184,0.834988,0.201327,19.767121,3.913952,1.429377,0.388832,0.657755,227.993721
4,0.066619,36,newton_gmres,301,0.850108,0.201327,19.52716,3.875344,0.082581,0.39276,0.650749,93.499801
4,0.105597,36,newton_gmres,301,0.825907,0.201327,18.821695,3.879983,0.296094,0.376161,0.670354,95.102191
3,0.527546,30,newton_pcg,227,0.41163,0.499509,11.619539,5.628878,6.218688,0.584593,0.402087,33.075331
4,0.144307,34,newton_gmres,299,0.822786,0.201327,18.17876,3.965782,0.721367,0.43454,0.646232,94.811015
4,0.564457,40,newton_pcg,287,0.359981,0.56664,10.727641,8.494933,6.619724,0.694369,0.416902,30.958375
4,0.149904,37,newton_gmres,300,0.849482,0.201327,18.064945,3.92618,1.528798,0.423653,0.653108,423.228585
4,0.094713,36,newton_gmres,301,0.815526,0.201327,19.164363,3.885929,1.042323,0.374859,0.667875,523.28908
4,0.517567,41,newton_pcg,252,0.448447,0.639844,10.546733,9.272859,2.621724,0.522047,0.405169,68.144374
4,0.112844,34,newton_gmres,300,0.822951,0.201327,18.727618,3.928569,1.371902,0.382378,0.645108,379.31573
4,0.23976,35,newton_pcg,201,0.752881,0.381325,17.244631,7.892324,1.218568,0.407514,0.634841,119.841904
4,0.114329,36,newton_gmres,300,0.805372,0.201327,18.103453,4.90967,1.159484,0.371769,0.654475,508.364774
3,0.328364,33,newton_gmres,337,0.841483,0.337012,14.613648,7.657521,0.766053,0.241181,0.72475,123.842645
4,0.135855,37,newton_gmres,299,0.835265,0.201327,19.17644,3.963123,1.153542,0.427416,0.651477,493.817934
4,0.350715,36,newton_gmres,384,0.867694,0.310673,17.06245,5.101224,0.92142,0.443275,0.693694,157.120375
4,0.431507,34,newton_gmres,401,0.696521,0.129738,18.298944,3.427223,1.709314,0.400554,0.750877,621.552984
4,0.114962,34,newton_gmres,256,0.876108,0.201327,18.23897,4.437442,0.121428,0.377552,0.645848,76.655078
4,0.0781,34,newton_gmres,299,0.829556,0.201327,18.369916,3.965659,0.808822,0.404226,0.648833,93.166464
3,0.56859,32,newton_pcg,153,0.43192,0.553671,12.612095,7.434114,5.02581,0.697789,0.411837,43.433448
4,0.060163,34,newton_gmres,271,0.876786,0.201327,18.953754,3.901251,0.159372,0.431074,0.656138,80.232226
4,0.123864,36,newton_gmres,299,0.830292,0.201327,19.794566,3.969186,0.34194,0.392708,0.658062,95.546577
4,0.110065,37,newton_gmres,300,0.809934,0.240059,19.667422,3.933509,0.311331,0.413333,0.644721,97.779785
4,0.552232,29,newton_gmres,241,0.318053,0.627332,11.865195,6.803902,9.02381,0.722428,0.416084,71.454108
4,0.063909,34,newton_gmres,301,0.876034,0.208581,18.478841,3.897753,0.815916,0.397234,0.663684,95.009735
4,0.145672,29,newton_gmres,274,0.863925,0.386373,16.797927,3.920796,1.57477,0.499155,0.55947,369.568916
4,0.144397,36,newton_gmres,300,0.798016,0.226184,19.632267,5.218436,0.66634,0.3979,0.657097,96.624227
3,0.225295,34,newton_gmres,199,0.840235,0.180346,14.690542,4.080332,0.63459,0.337838,0.692391,57.59233
4,0.08973,36,newton_gmres,300,0.853428,0.201327,18.082449,3.930901,1.69804,0.412326,0.645371,390.701679
4,0.152409,34,newton_gmres,300,0.798488,0.201327,19.101318,3.940185,1.534555,0.405428,0.653531,426.091243
4,0.135581,35,newton_gmres,201,0.811936,0.201327,19.362823,3.912191,1.080281,0.374351,0.652241,303.022036
4,0.080018,34,newton_gmres,300,0.795314,0.201327,18.913092,3.930746,0.778918,0.430282,0.651554,90.893345
4,0.120919,35,newton_gmres,300,0.853434,0.201327,18.516056,3.914345,1.432813,0.424275,0.651308,428.425781
4,0.061665,36,newton_gmres,300,0.876424,0.201327,18.192195,3.934622,1.510322,0.431903,0.645673,411.341604
4,0.236535,45,newton_gmres,236,0.670323,0.35971,14.364146,4.033294,1.746171,0.387106,0.712662,281.285463
4,0.05921,36,newton_gmres,301,0.839799,0.201327,18.341457,3.931204,0.119823,0.385135,0.65019,92.035244
4,0.11093,36,newton_gmres,300,0.809834,0.240715,19.615529,3.9325,0.246478,0.414295,0.645944,94.452807
4,0.142834,36,newton_gmres,253,0.821249,0.201327,18.552694,3.890913,1.498129,0.383785,0.652158,336.220584
3,0.501443,40,newton_gmres,358,0.330012,0.530232,10.948429,2.012581,9.005939,0.669071,0.419345,132.13622
4,0.109851,35,newton_gmres,242,0.833554,0.201327,18.807313,3.866087,0.492762,0.390114,0.65501,70.51069
4,0.138527,37,newton_gmres,300,0.866172,0.201327,19.152691,3.911832,1.143317,0.431098,0.648328,502.908264
3,0.569119,38,newton_pcg,393,0.627586,0.476541,12.61804,3.912974,2.771644,0.408101,0.608285,67.018821
4,0.121555,35,newton_gmres,300,0.832948,0.213248,18.577119,3.924873,0.432116,0.39421,0.659344,95.105561
4,0.120811,36,newton_gmres,301,0.866646,0.201327,18.688944,3.898181,0.678545,0.37591,0.651626,94.997372
4,0.143178,37,newton_gmres,216,0.814043,0.201327,19.179901,3.896102,1.199925,0.391609,0.658922,321.660561
4,0.096378,36,newton_gmres,244,0.802253,0.201327,19.163211,3.926567,1.434247,0.371864,0.646525,321.417848
4,0.083088,36,newton_gmres,301,0.822371,0.222033,19.519081,3.89337,0.152971,0.416332,0.670443,94.045615
4,0.130509,36,newton_gmres,301,0.840005,0.201327,19.995259,4.004365,0.323379,0.425742,0.660041,98.24679
4,0.578108,40,newton_pcg,354,0.614558,0.537473,13.89052,8.037269,3.284359,0.367402,0.399781,58.543515
4,0.071307,36,newton_gmres,300,0.879933,0.266925,18.209182,3.925045,1.042135,0.372823,0.648374,502.228859
4,0.089292,36,newton_gmres,300,0.81491,0.266865,18.983121,3.915872,1.126131,0.403213,0.659324,503.661836
4,0.110285,37,newton_gmres,300,0.849859,0.254393,19.544989,3.916836,0.85333,0.382612,0.663455,99.585521
4,0.20919,37,newton_gmres,208,0.759585,0.189154,16.923211,1.947278,2.532932,0.214423,0.74056,110.658115
4,0.073406,36,newton_gmres,300,0.869942,0.201327,19.597461,5.215363,0.161023,0.377185,0.661488,95.552871
3,0.408852,32,newton_gmres,393,0.818364,0.078522,13.057438,1.532675,1.142592,0.084906,0.780264,734.385542
4,0.151884,37,newton_gmres,300,0.817322,0.201327,19.642865,3.930634,0.889197,0.425498,0.649966,97.077323
4,0.063345,34,newton_gmres,301,0.878811,0.201327,19.456785,3.895754,1.268499,0.424177,0.666466,488.031102
4,0.091405,36,newton_gmres,300,0.806936,0.201327,18.26547,5.997328,0.453318,0.380802,0.651502,94.601936
4,0.088468,34,newton_gmres,301,0.852523,0.201327,18.354282,3.898816,0.897272,0.428836,0.66431,93.155529
3,0.499236,33,newton_pcg,193,0.479698,0.579835,10.657205,9.855949,3.21762,0.608681,0.571592,57.012405
4,0.283478,28,newton_gmres,494,0.342305,0.351742,11.707157,8.769449,12.368213,0.257267,0.489526,174.039485
4,0.14184,36,newton_gmres,299,0.839399,0.201327,19.508743,3.947517,0.063061,0.382796,0.644459,98.125785
4,0.119409,34,newton_gmres,300,0.836149,0.201327,18.268375,3.914363,1.394568,0.398287,0.650368,318.968568
4,0.073153,34,newton_gmres,301,0.807848,0.201327,18.163951,5.496714,1.411266,0.376962,0.665468,379.177891
4,0.093345,35,newton_gmres,300,0.849702,0.246189,19.784961,5.567831,1.214208,0.372548,0.651219,516.56484
4,0.072193,35,newton_gmres,300,0.83464,0.201327,18.829628,3.912741,0.457253,0.42716,0.659546,90.458108
3,0.579125,47,newton_gmres,348,0.332032,0.821225,15.936068,9.136237,14.352028,0.353907,0.493134,86.365476
4,0.102165,34,newton_gmres,301,0.828399,0.201327,18.791368,3.977867,1.024331,0.396266,0.663449,548.569689
3,0.276165,31,newton_pcg,236,0.424746,0.324749,10.520057,8.057353,2.866006,0.408677,0.63825,63.486601
4,0.110734,34,newton_gmres,300,0.889738,0.201327,18.473204,3.934788,1.323971,0.377353,0.669617,393.630557
4,0.060887,34,newton_gmres,300,0.831663,0.201327,18.042595,6.088466,1.448224,0.399116,0.666979,420.38763
4,0.170688,35,newton_gmres,400,0.850706,0.170272,17.172815,6.202211,1.316623,0.22916,0.770395,699.161415
4,0.148324,34,newton_gmres,301,0.817565,0.201327,18.614049,3.905625,1.40445,0.43215,0.645413,431.988205
4,0.13471,36,newton_gmres,300,0.808981,0.201327,18.334358,3.923781,0.805951,0.38916,0.654455,95.532213
4,0.13231,36,newton_gmres,300,0.835156,0.247797,19.745594,3.905957,1.244223,0.385324,0.671822,482.864362
4,0.070406,37,newton_gmres,298,0.815304,0.201327,18.764182,3.992248,1.059987,0.424565,0.648106,528.375565
4,0.142158,34,newton_gmres,300,0.857797,0.256637,18.162688,3.928886,0.93715,0.387928,0.645953,95.923914
4,0.096062,36,newton_gmres,264,0.864715,0.201327,18.62252,3.90954,1.025021,0.371897,0.653818,441.726883
4,0.105596,37,newton_gmres,300,0.880198,0.201327,19.234713,3.924036,0.406298,0.424466,0.664823,96.485539
3,0.53265,34,newton_pcg,253,0.482775,0.662007,8.390919,5.915122,2.826558,0.518809,0.44187,63.670049
3,0.290719,36,newton_gmres,399,0.739563,0.381325,16.984422,4.048138,2.125436,0.314978,0.670848,505.117584
3,0.171215,15,newton_gmres,331,0.149013,0.042252,14.616178,10.522918,18.761435,0.8564,0.173544,76.666648
3,0.18577,29,newton_gmres,266,0.725019,0.233181,14.192565,3.875447,0.423794,0.371961,0.788549,79.452928
4,0.169936,35,newton_gmres,423,0.727696,0.280751,18.660747,3.587683,0.769055,0.494913,0.586852,167.989329
4,0.532595,21,newton_gmres,439,0.196131,0.670281,14.303797,2.755026,11.384539,0.416401,0.679698,150.260742
4,0.112055,37,newton_gmres,301,0.854598,0.201327,18.629201,3.89858,0.944165,0.382723,0.651339,91.169838
4,0.149446,36,newton_gmres,299,0.767581,0.230464,17.895376,2.213792,1.31869,0.261161,0.754242,420.442146
3,0.407062,26,newton_gmres,280,0.19446,0.656344,15.202965,9.166473,8.192096,0.878417,0.639269,99.721415
4,0.089887,35,newton_gmres,301,0.864595,0.201327,19.739546,3.902751,1.359858,0.386328,0.657662,432.612993
4,0.064657,35,newton_gmres,300,0.847558,0.201327,19.437843,3.926315,0.456534,0.402046,0.670618,93.511713
4,0.707729,38,newton_pcg,159,0.539414,0.709835,15.759207,9.809745,6.217633,0.650085,0.447991,54.615742
4,0.552996,33,newton_gmres,391,0.03216,0.543076,18.111436,9.019235,10.072818,0.420117,0.471562,139.099718
4,0.492833,38,newton_gmres,337,0.66249,0.297671,18.590822,6.494477,2.900661,0.531075,0.637146,331.608202
4,0.1145,35,newton_gmres,300,0.815797,0.201327,19.968402,3.91205,0.066542,0.430243,0.650017,92.921993
4,0.088697,35,newton_gmres,241,0.843029,0.201327,18.659778,3.929702,0.635544,0.37035,0.653421,68.245824
4,0.527731,47,newton_pcg,258,0.719412,0.529837,18.094967,5.809747,2.559314,0.487424,0.413957,71.816118
3,0.324395,33,newton_gmres,399,0.862556,0.358263,15.632269,8.068071,1.561154,0.1999,0.654823,639.554021
4,0.090084,37,newton_gmres,301,0.846632,0.23683,19.945898,3.890826,0.673312,0.385253,0.672019,99.989581
5,0.26634,39,newton_gmres,421,0.542138,0.217858,13.58238,4.628611,9.045583,0.935476,0.659241,171.633752
4,0.407121,46,newton_gmres,59,0.177539,0.418236,14.964841,3.255877,13.890286,0.442675,0.449546,20.886875
4,0.07338,37,newton_gmres,195,0.826244,0.201327,19.39324,4.066169,0.271887,0.415658,0.673184,51.508018
3,0.341791,31,newton_gmres,146,0.615488,0.59047,19.770594,9.810682,5.254033,0.418915,0.432972,70.170685
4,0.617532,29,newton_gmres,226,0.860078,0.272762,14.042396,5.353187,12.924938,0.828278,0.726173,355.589797
4,0.104508,37,newton_gmres,300,0.893102,0.23949,19.489331,3.935592,1.343386,0.429168,0.666925,337.512006
3,0.255673,41,newton_gmres,355,0.774019,0.364301,16.005969,5.027666,1.412329,0.359239,0.639369,556.97342
4,0.196314,37,newton_gmres,385,0.505777,0.44784,14.179968,1.558525,5.823966,0.385826,0.551243,223.664722
5,0.300888,39,newton_gmres,111,0.683631,0.430691,5.61462,3.863023,9.184755,0.434913,0.317584,51.491903
4,0.432881,25,newton_gmres,160,0.661247,0.346798,16.010627,6.899205,1.315651,0.442106,0.553669,199.659251
4,0.116924,35,newton_gmres,301,0.859891,0.238606,19.118748,3.881105,0.314625,0.377402,0.646172,97.728524
3,0.352304,27,newton_gmres,307,0.757393,0.190856,14.29654,3.526212,0.407553,0.237646,0.720552,106.098697
4,0.108285,34,newton_gmres,300,0.841401,0.201327,18.724454,3.945045,0.835456,0.424644,0.646072,95.420752
4,0.063951,35,newton_gmres,299,0.847489,0.201327,18.931636,5.267615,1.506806,0.39021,0.652234,427.524156
4,0.067797,36,newton_gmres,299,0.853692,0.201327,18.788796,5.107562,0.13355,0.411908,0.661883,94.405005
4,0.060771,35,newton_gmres,300,0.851159,0.205575,18.806793,3.914747,0.057188,0.388996,0.659788,91.415988
4,0.061677,36,newton_gmres,300,0.824595,0.201327,18.311173,3.934881,0.365111,0.405083,0.652052,92.033923
3,0.066337,33,newton_gmres,213,0.694402,0.271634,14.720686,3.567169,0.403467,0.543469,0.832574,57.346449
4,0.131865,37,newton_gmres,300,0.843923,0.201327,19.416972,5.154639,1.221835,0.40227,0.667187,482.738501
3,0.252421,42,newton_gmres,337,0.721566,0.378926,15.276207,7.045005,0.829761,0.416072,0.670844,116.217653
4,0.071355,36,newton_gmres,300,0.879908,0.266981,18.208732,3.925045,1.043374,0.372808,0.648353,517.06176
4,0.091788,35,newton_gmres,300,0.863634,0.201327,19.709942,3.925432,1.396239,0.386049,0.656567,300.065117
4,0.121059,36,newton_gmres,301,0.842462,0.201327,18.554394,3.895042,0.093767,0.404902,0.668247,96.803441
4,0.061496,36,newton_gmres,203,0.846369,0.201327,18.455145,3.930857,1.232631,0.421975,0.654656,290.798332
3,0.254655,33,newton_gmres,236,0.684917,0.163508,17.691725,2.660861,1.919109,0.253102,0.789085,251.226309
4,0.076978,36,newton_gmres,300,0.865005,0.201327,18.540939,3.922579,1.369551,0.405639,0.653552,315.814492
4,0.060983,36,newton_gmres,300,0.884488,0.220993,19.060105,3.919457,0.136119,0.426128,0.667775,93.007632
4,0.24043,34,newton_gmres,244,0.832675,0.253369,17.403178,4.506862,2.047658,0.408819,0.651942,153.781441
3,0.665081,23,newton_gmres,219,0.398051,0.387929,14.979586,5.664056,12.372635,0.421947,0.431074,55.316671
3,0.676108,44,newton_pcg,123,0.390275,0.229094,5.124656,2.851603,18.481721,0.99825,0.892965,32.892538
4,0.075973,35,newton_gmres,300,0.851023,0.201327,18.78734,3.912784,0.677306,0.377303,0.667106,91.880365
4,0.160637,36,newton_gmres,243,0.806749,0.201327,19.757169,3.969737,1.246942,0.369038,0.665918,356.493194
4,0.299894,29,newton_pcg,254,0.643505,0.381325,12.436721,0.779035,3.713116,0.639128,0.598678,99.002855
4,0.066861,37,newton_gmres,225,0.863262,0.201327,19.314438,6.300155,1.13246,0.370993,0.669502,335.220573
4,0.084897,35,newton_gmres,256,0.81143,0.201327,18.10057,3.928342,0.095901,0.430388,0.666867,72.674176
4,0.080445,36,newton_gmres,212,0.812487,0.201327,19.072436,3.928351,1.11638,0.420263,0.646956,315.558738
4,0.097877,36,newton_gmres,299,0.801162,0.205084,18.630697,3.962716,0.687387,0.413494,0.656562,91.149569
4,0.116748,36,newton_gmres,300,0.888588,0.201327,18.778754,3.93416,0.838813,0.387881,0.649037,98.546908
4,0.277707,34,newton_gmres,355,0.666432,0.465259,16.82494,7.122983,2.528373,0.444255,0.688638,264.868427
